stage,beta,g,l0,l1,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,x305,x306,x307,x308,x309,x310,x311,x312,x313,x314,x315,x316,x317,x318,x319,x320,x321,x322,x323,x324,x325,x326,x327,x328,x329,x330,x331,x332,x333,x334,x335,x336,x337,x338,x339,x340,x341,x342,x343,x344,x345,x346,x347,x348,x349,x350,x351,x352,x353,x354,x355,x356,x357,x358,x359,x360,x361,x362,x363,x364,x365,x366,x367,x368,x369,x370,x371,x372,x373,x374,x375,x376,x377,x378,x379,x380,x381,x382,x383,x384,x385,x386,x387,x388,x389,x390,x391,x392,x393,x394,x395,x396,x397,x398,x399,x400,x401,x402,x403,x404,x405,x406,x407,x408,x409,x410,x411,x412,x413,x414,x415,x416,x417,x418,x419,x420,x421,x422,x423,x424,x425,x426,x427,x428,x429,x430,x431,x432,x433,x434,x435,x436,x437,x438,x439,x440,x441,x442,x443,x444,x445,x446,x447,x448,x449,x450,x451,x452,x453,x454,x455,x456,x457,x458,x459,x460,x461,x462,x463,x464,x465,x466,x467,x468,x469,x470,x471,x472,x473,x474,x475,x476,x477,x478,x479,x480,x481,x482,x483,x484,x485,x486,x487,x488,x489,x490,x491,x492,x493,x494,x495,x496,x497,x498,x499,x500,x501,x502,x503,time
0,60454.41474,55.41198745,0,0,[0.0,9.040918586,16.79154203,1.497455755,7.438479647,9.806855797,9.100643241,2.106164595,5.550243188,41.35119977,13.0629692,14.88933886,5.855321156,8.566701872,0,8.152618543,18.51873427,10.37357294,13.09760455,6.818252435,7.467922585,31.47544121,22.23040208,16.43690406,10.61480394,9.574524452,29.69769001,18.21891688,12.95102966,1.051002056,0.832947386,0,0,5.986654045,0,1.324647294,4.411813101,4.274727652,9.887650146,13.58087396,3.560532851,6.458569609,5.015122845,9.452203332,5.393956385,4.221547974,3.910173302,0,1.085289857,6.159253339,10.6224952,0,5.674469238,2.8729186,0.499377831,5.424426884,0,0,0,0,0,0,23.40019368,0,0,10.23804534,5.292340791,5.52222386,4.297117531,11.47187398,0,0,8.313473176,10.69379326,11.93845895,0,2.644393589,0,6.905157468,4.580528045,8.931273179,0,0,9.580702902,7.840048471,11.52428567,0,0,0,0,0,0,0,0,4.327522655,2.342124475,0,2.368340307,1.870957256,0,0,0,0,3.276792504,0,0,0,0,0,0,9.647032817,2.619949328,0,1.719711683,2.875122573,0,3.884624232,0.912516504,0,0,0,0,0,0,0,0,0,2.993403026,0,6.292458666,0,0,2.637362488,0,0.99664879,5.286951586,0,0,0,4.432900337,2.493178305,0,5.320555236,0,0,8.647323364,0,0,2.338867668,0.328752831,0,0,0,7.294974507,0,9.39797497,0,0,0,0,0.147029221,0.550321341,0,0,0,3.311220114,0,0,0,7.914630184,4.128277178,4.05930814,1.663204707,0,0,0,0,4.05468199,0,0,0,2.323541904,1.574129212,0,0,0,0,0,7.551636928,0.886927485,0,10.55755497,16.25836849,6.806369071,0.198886531,0,0,4.387861561,16.64318974,5.215568037,0,26.98151128,3.34166177,9.897335566,10.82505805,0,0,20.96216127,21.05286986,0,14.40694601,1.033878905,0,5.010017366,15.72415765,6.462658659,3.024732138,0,42.03091397,0,20.88322725,30.12221034,30.9110522,38.62414072,44.72976736,16.42269062,22.22025031,24.75510638,27.77586108,2.688823309,11.782841,26.25041115,11.21961006,17.81118325,14.13607494,0,18.90562861,8.969345773,16.04777189,12.78278068,23.71518824,39.33696804,2.817218887,13.03668922,0,0,8.901473494,22.84215305,12.2646977,1.499538893,6.840078951,37.73192495,14.74359355,19.08218089,48.56972604,18.2124448,21.8080287,11.50659399,3.855035052,32.42602693,0,40.60857868,15.72674632,23.49331107,0,40.25957715,0,0,16.10427947,17.34988981,13.88421223,34.59687726,5.753250097,20.50538327,21.48383932,11.67836714,36.366426,0,28.46086979,11.16107362,12.60677834,21.69199464,9.949183661,7.412091604,24.75941529,17.32709161,8.051181715,12.65266188,0,23.77459925,14.57173222,20.90249388,0.558570838,16.95035149,11.01630129,21.65787733,7.921097669,13.83121654,11.03328555,1.596427827,20.47316232,3.728984783,20.17305641,16.04114691,4.080489088,18.80509865,4.965971322,27.57589902,28.53471842,19.76980061,11.33196921,26.18308431,23.41068823,9.703223083,9.276567236,21.32855135,31.44876827,24.10709379,3.89634559,16.16265188,0,25.04940521,31.87146039,21.11703528,20.42669473,21.80806186,17.49938236,11.5847174,27.88917905,21.16401009,16.15363119,7.706393666,24.54760745,18.21422617,12.00156085,15.6755654,14.39489657,8.661126808,30.73440726,1.196906119,18.5558809,0,5.616763327,25.57039141,32.06811721,3.196541023,0,7.479351503,16.56745829,17.92810728,5.996192936,25.56020671,0,8.688762214,16.834163,22.13744078,6.057717629,4.620761348,35.21336471,8.217492135,17.17613954,20.14504336,3.497780867,0,57.64012104,0,10.74805427,11.91931476,11.13730512,0,3.61571889,11.59695173,16.61859547,37.81904015,4.444168557,10.46209842,6.9500516,5.522466108,0,4.863159243,7.966501149,0,8.893601755,9.429011427,21.48032753,0,9.157852474,2.984177858,5.822387716,14.42732789,12.27682088,1.147683414,9.852022132,11.79679107,2.528829128,17.7616741,0,7.357730537,10.11673369,0,0,4.782703411,10.34058277,5.956537259,8.080915616,0,0.155804782,1.997384128,0,0,8.144142076,0,4.826404812,4.553923089,0.329818481,0,0,0,7.170752138,0,4.170824505,0,0,0.461088377,7.569763259,0,8.420690273,8.006406422,0.574357966,10.86695863,5.280436479,4.437836473,36.03229012,2.609404972,0.428016127,4.325763053,3.196331563,0,0,0,9.14813963,1.684287143,17.72492295,18.30727246,13.27228707,6.474794953,6.735757351,22.15801537,22.37902965,13.1172722,12.61696727,9.375457831,12.79914831,17.83666343,12.19475506,14.42750087,17.7757836,3.336719238,8.353477929,14.55404378,6.173825255,15.36235219,1.820742524,3.491133159,14.12463783,20.05274575,17.39192227,6.590377715,7.503116613,15.72375375,8.740856608,4.713663749,11.71103845,6.045543175,12.5966032,18.12216846,26.90483619,3.224171544,16.8495707,17.75634125,7.919880815,17.39729888,19.51784855,12.11358493,15.03076633,9.209959113,0.193560918,22.34682427,20.16909866,5.705661795,18.8133542,8.408242843,2.727441861,11.66255697,11.43275173,14.62987503,3.437551214,17.54389875,12.19451293,15.16320673,0,17.55859683, 24.15570276258052],2958.11714
0,4.710932203,57.25895406,53203,40363.89771,[0.0,9.150290801,16.52427176,2.187332443,7.155491229,10.5712594,8.616531099,2.521383068,6.752913386,42.03873408,13.54938293,14.99767898,5.889673283,8.983847869,0,8.221694237,18.73635525,10.56476963,13.33448499,6.976953671,8.142991892,32.78735759,22.49795122,17.23650847,10.4366882,9.858579733,30.73014232,19.16427145,13.67571017,0.2531087,0.232508714,0,0,6.516043113,0,0.836015982,4.839096645,4.026590153,9.763265245,14.12726,3.382362579,6.712611145,4.97331813,10.19135927,4.83054888,4.033799347,4.012180087,0,0.980112136,6.169212155,10.12543244,0,5.85196455,2.939388905,0.672798932,5.422636507,0,0,0,0,0,0,24.04611629,0,0,10.73004305,5.479879844,5.519690557,4.279991053,11.07485738,0,0,9.080445311,11.12209543,12.68548053,0,2.483000772,0,7.203366497,4.563839067,9.788563388,0,0,9.728565656,8.04352099,11.87582546,0,0,0,0,0,0,0,0,5.249780924,2.405991199,0,2.117376761,2.061597942,0,0,0,0,3.901328672,0,0,0,0,0,0,9.516725651,2.500624248,0,1.642247829,3.352566886,0,3.503192418,1.026579693,0,0,0,0,0,0,0,0,0,2.412060114,0,6.421929451,0,0,2.669910431,0,1.265127493,5.679781892,0,0,0,4.231507723,2.684051083,0,6.092234769,0,0,8.568480053,0,0,3.115041953,0,0,0,0,6.733019272,0,9.133557785,0,0,0,0,0.234207265,0,0,0,0,3.679258172,0,0,0,7.679241797,4.440631682,3.820685826,1.73332378,0,0,0,0,4.287545409,0,0,0,1.721605509,1.370910682,0,0,0,0,0,6.567148362,0.500467963,0,11.31226446,16.53510211,6.790752955,0,0,0,4.550002718,17.17758607,5.114175031,0,28.69388923,4.238217036,9.791278578,10.73744087,0,0,21.88966415,21.95776179,0,14.6699452,1.319226172,0,4.380909386,16.06608372,6.075197323,2.506114584,0.042153413,43.21593702,0,21.29124077,30.21492407,32.77890626,39.6472827,45.95403468,17.31933585,23.2722319,26.17455464,28.04902186,3.229203354,11.99644671,27.82482165,11.98133777,17.55991083,14.30616638,0.491231608,19.0827137,10.13183657,16.19024631,11.98486385,24.75697449,41.38303058,3.028638321,14.0933838,0,0,9.018600007,22.61574861,13.04533255,2.210700149,6.196276804,37.25004308,15.70923324,19.97902568,51.35846504,18.70675433,22.60607697,11.65721341,3.996269544,33.77439361,0,41.57587964,16.59881378,23.98442411,0,41.65836191,0,0,16.65015903,17.57520615,14.30441493,35.85259998,6.219991611,22.07489355,21.09857325,12.4475191,37.66456972,0,28.94126252,12.58835474,12.35018768,23.75313524,10.17602433,7.596697729,25.9297224,17.64170478,7.751223756,13.01075441,0,24.48264381,15.12060296,20.9006003,0.388992371,17.50627918,11.42048561,22.29240101,8.55930767,14.13622255,11.53939854,1.743907262,21.17099853,3.220413836,20.78755783,16.86595899,3.691959449,19.98392179,5.756847118,27.8160924,29.14196164,20.22034138,11.5941126,26.22723557,24.39045461,9.583971039,10.42479799,21.050563,32.92553286,25.0868606,3.960067218,17.24274007,0,25.95709172,33.01379728,22.40887049,20.84642974,22.78728713,18.00767139,11.52362812,28.78840576,22.0707596,15.93052435,7.684676345,24.59478791,18.79869466,12.41072591,16.27008223,14.80775601,9.469984282,31.84821548,0.731959691,19.38461374,0,6.387498654,26.24690908,32.23780346,4.966982975,0,7.880166587,17.24143189,17.81955751,6.45402464,25.50956229,0,8.833481133,17.39829034,22.92588734,6.54723347,4.449266843,36.1570712,8.493347302,17.66006862,20.99228954,2.892254734,0,59.59554426,0,11.22263127,12.60759038,11.19115857,0,3.251776189,11.46391855,18.1210173,37.5250979,3.389164259,11.34430998,7.205176405,5.985047984,0,4.844568298,8.373669566,0,9.386773961,10.76598534,22.80961895,0,9.490106555,3.364274201,5.895140123,15.29488985,12.70985253,1.246761762,10.16139984,12.19023029,2.450900814,18.22203713,0,8.351237153,10.53259814,0,0,5.069506286,10.5344453,6.029069862,7.762250005,0,0.784613973,2.627556233,0,0,7.734398139,0,5.063014366,4.77192608,0.122358201,0,0,0,7.807838638,0,4.310582988,0,0,0.580294576,7.610395533,0,8.397346958,7.659557552,0.762882704,11.4689197,5.389833351,4.744271881,37.67536665,2.89992763,1.033764549,4.427043549,2.796214637,0,0,0,10.18774757,2.739271904,17.73016307,18.80059944,13.84070641,6.874173589,7.192914478,22.85341709,25.50860655,12.5648397,13.57155087,10.11897217,13.27733011,18.57703329,13.29467995,14.93126523,18.5666328,3.543352272,8.581176424,15.40933191,7.631177805,15.96943042,2.270407197,3.454262871,15.33586042,21.04292088,18.08176336,8.139037581,7.904888335,17.14878103,9.349971376,6.707119318,13.29741892,5.12197178,12.79779536,18.95228467,27.46083839,3.127812559,17.56040111,18.37759373,6.106483375,18.37067855,20.31232719,12.236558,16.05594895,10.36651966,0,23.41408446,20.82873797,5.727351141,19.59789328,9.198245631,2.299264952,11.64275413,11.57251514,15.21161317,3.915774237,18.78304603,13.18712993,15.62735985,0,18.12336335, 25.06422562730763],2745.513254
1,30227.20737,55.43520243,3,0.728549634,[0.0,8.252721109,17.64055414,0,6.914910591,9.862767843,9.144917294,0,4.845131684,36.63150131,14.62400465,14.85404381,5.711113787,5.858250674,0,1.987547278,18.93880195,9.838463354,10.57672539,6.683925523,1.939642691,28.49453096,19.6517288,16.30743902,10.69251376,9.692066816,19.45109963,14.6607765,7.763380667,0.595659192,0.986539012,0,2.212783818,4.370518467,0,0,6.618708814,2.671221174,10.26944182,14.35648071,0.084995031,8.026147861,4.399891199,8.238547726,0.381641892,6.291935681,2.438406642,1.203199512,0.430769849,4.883592534,12.1785913,0,6.705522637,5.934885679,0.130494392,5.795841332,0,0,0,0,0,0,16.4899605,0,0,13.64330768,4.129883075,3.750902267,9.031061537,6.645954513,0,0,6.231264577,12.56233632,10.80888471,0,0,0,4.85400256,5.895289376,12.86270894,0,0,7.231888991,5.443917916,11.6026201,0,0,0,0,0,0,0,0,1.952246587,0.621750881,0,0.277794106,2.396954069,0,2.175930851,0,0,3.56935273,0,0,0,0.867959109,0.240742458,0,4.679361841,4.261156921,0,2.091661236,1.315556974,0,3.600618275,1.011925462,0,0,0,0,0,0,1.003211332,0,0.015324625,0,0.318355721,6.200303672,0.685363,0,3.239318576,0,0,3.178583961,0,0,0.713062579,3.899828278,1.853453679,0,6.400495883,0,0,7.312739742,0,0,3.367265151,2.965117653,0,0,0,0,0,7.495370821,0,0,0,0,0.478974193,2.201662922,3.43013802,0,0,6.510124151,2.422651774,0,0,7.559685783,2.97583454,5.532450473,3.26353401,0,0,0,0,2.859742862,0,0,1.261921971,2.973946177,4.280259621,0,0,0,0,0,15.70153571,4.397521202,0,13.25948588,17.31916746,9.841865365,1.917551917,8.798622544,0,6.243852373,17.18690813,7.337100974,0,38.80372585,9.079743454,10.28302056,9.598650579,0,0,24.00131727,23.6848602,0,12.60102913,1.077877896,0,5.718602855,15.60697588,7.533850746,2.87786609,4.069330303,51.5373561,0,21.88889006,26.09598629,26.81699259,37.61607208,41.27248036,23.63611548,19.80795297,20.2276397,28.81524814,0,15.7943172,28.07940606,13.90431926,15.73090924,5.59814098,0,20.35105115,9.165192167,16.96226756,11.2035778,25.70742143,38.54997391,4.938387773,12.27000394,0,0,7.059901542,17.61902508,16.16964681,2.443343127,4.707633598,36.90134296,16.66710273,18.38318231,49.84329271,21.56278718,20.80203554,8.427060575,4.234193186,33.58504392,0,41.47371657,13.55274276,23.3317268,4.52597658,41.30678312,0,0,13.33604398,17.11714418,16.41111001,37.2050637,2.85439909,20.84737735,22.1957578,13.46055929,38.11036006,0.443870038,25.64864782,11.40040238,15.49712203,24.67151704,7.003968741,8.94779622,22.1057152,15.55044676,6.816034983,10.6843418,0,19.92238402,13.47649979,24.66708526,1.876917283,17.71923907,14.52196863,17.77781917,7.305240847,10.94916908,12.3147316,5.700694261,17.15113982,2.996580929,25.1536827,16.16647785,7.297516575,16.00336025,5.714701841,20.53260608,31.05344876,21.77420983,8.962967594,30.95512511,19.28572541,13.19704895,12.3699215,18.59257445,26.30879233,21.82409128,6.290424222,19.51715459,0,28.96986893,27.82302359,22.77662003,18.13773364,23.57448853,19.22624531,15.21739029,26.84171612,19.25969074,17.46626141,11.12325463,30.18891313,12.99363696,10.96509806,16.80345086,12.12160861,21.09583423,26.34268515,7.236821243,15.65920223,0.303070193,8.140983682,21.51543727,31.39341325,7.117160404,0,8.340303791,12.88266274,20.52637447,7.821160281,20.37170546,0,9.595233531,12.11755195,24.22667734,6.392869971,6.474014357,39.41878933,6.798952497,14.73620176,22.68316697,1.867700248,0,56.58298448,0,12.4497781,14.46608971,9.799252173,0,10.85086649,12.10479596,15.20723647,38.08126644,4.636713718,7.471258547,6.382415689,4.812786768,0,5.37493266,9.919439087,0,7.76236721,8.189143618,24.60807186,0,10.14069485,1.662880921,4.251327636,10.73275355,10.03125764,1.255420813,9.465542203,9.4972748,2.168164249,13.81332831,0,9.727771869,7.712925768,0,0.058916829,4.330455859,7.147643104,8.389813426,10.02168722,0,0,1.430413305,0,0,12.36167066,0,7.127131339,4.480426838,0,0,0,1.075623943,7.127223026,0,3.795569949,0,3.931949871,0.730834318,6.169445012,0,7.161161759,7.633926057,1.54841468,12.82721736,7.053631541,0.410987755,30.55585697,6.496892544,0,5.697345951,0,0,5.363594348,0,8.634044539,2.768079406,9.978224728,16.91668877,14.23099374,7.976754658,7.598925578,20.64142096,22.84983999,6.453375222,14.15884842,9.959133262,13.66902071,17.49639487,12.91633254,14.9746546,17.83269122,2.303875702,7.844840187,14.16777089,4.712229372,14.61170786,1.573186095,2.745451186,12.22850443,21.68254928,17.97849492,5.737440847,6.703241218,15.41677757,7.481120281,6.309215704,18.13593573,0,11.01639625,20.06048609,25.85902905,0.373481138,17.15548359,18.68653836,11.02361105,16.80316789,19.68834,9.892938565,14.53457168,11.46101552,0.874001555,29.3104412,17.87788605,3.17529986,17.20335461,11.49249627,8.675789732,8.256768956,12.06078876,18.13977409,3.408446633,19.63293066,14.30385155,18.65902392,0,20.80605273, 22.81335898777081],345.5079273
1,15113.60369,55.47781505,25,3.527556249,[0.0,16.45687486,14.7400234,5.300622168,11.89377679,15.66292399,10.46182499,0,11.89896754,31.66179806,18.99735503,16.76198893,6.552262506,6.380474082,1.16089937,2.279321109,22.59271207,11.52342044,10.32996771,6.432677471,0.26740696,25.28970171,21.29819712,18.21495044,11.39588849,11.45360316,13.46340479,11.43123207,7.885824195,0,1.914819018,0.9064489,0.878166082,0.167210747,0,0,10.13467974,0.856330026,10.61790799,5.97267296,0,9.645410979,3.739476083,8.630541594,0,3.581383337,5.824270166,2.603916146,1.256446523,5.074605724,9.311508866,0,12.73129246,6.675157827,0.972898626,5.239774787,0.592956592,0,0,0,0,0,9.082974239,0,0,13.09600317,5.125583002,1.543260048,8.070642041,2.387641757,0,0,4.041597396,10.51696839,8.060143745,0,0,0,2.274787118,6.273466439,13.13578737,0,0.042367417,5.995221776,1.429506218,10.57646519,0,0,0,0,0,0,0,0,3.7077782,0,0,0,2.817320953,0,0,0,0,2.802270959,6.158943605,0,0,0.699189524,0,0,0,4.727632942,0.105260618,0.089432229,0.303737083,0,0,0,0,0,0,0,0,0,0,0,0.654593503,0,0,6.354480103,1.336876919,0,4.283318914,0.139696533,0,5.040039285,0,0,2.536033033,2.351773093,3.5178397,0,2.811069567,0,0,5.293386876,0,0,6.245169362,0.814625959,0,0,0,0,0,8.431807916,0,0,0,0,0,5.365403724,2.224254689,0,0,6.449306031,4.216521056,0,0,7.67709357,4.721471039,5.868754828,4.375526582,0,0,0,0,0.333426837,0,0,0,5.361543275,3.041466088,0,0,0,0,0,13.48179766,12.14551747,0,12.23809112,15.99483277,13.64483646,0,11.35412686,0,6.712914248,16.59660172,12.70481901,0,46.10081159,5.152074632,13.44085781,11.30248304,4.678444877,0,28.90964038,21.19754863,0,13.38866769,5.120359817,0,9.432550932,11.67845287,6.090473156,5.524939298,4.93586761,52.15187265,0,26.93349786,27.75941041,28.87828887,30.53272126,44.43530539,18.45214654,18.61933,21.86420111,28.50680769,0,13.51548996,25.78423328,17.55346575,18.46512962,4.617189265,0,19.93347728,10.33484751,17.25452187,13.81902945,22.47087393,36.00399375,3.894691548,11.6029311,0,0.33299284,7.47444351,19.67046672,13.61941935,1.641289357,6.682990117,39.41614743,15.52238687,16.0159741,48.01686653,24.08381191,20.26960083,6.793798725,0,29.39396488,0.887300367,36.17913419,13.46651168,22.22593155,3.407735263,38.64785734,0,0,12.28776064,16.81603666,15.46676221,32.72986239,5.10127388,16.41979952,20.59960407,12.05969631,31.73410283,0,29.73279624,14.47990418,16.83258818,12.98215514,10.36730898,6.926145853,20.60053974,22.94727416,6.687103724,5.870992875,0,18.21407029,18.7950157,18.19104112,7.409091308,16.19873269,13.11682437,14.20010136,9.617177372,7.278888517,16.38188512,4.591423587,15.45521021,5.610689299,21.93333119,18.82760937,1.800985378,15.96910949,8.707307909,25.88932105,26.88298113,18.22337372,13.77347221,37.79728182,15.83462531,19.42064416,11.5456804,17.14305837,25.09929045,19.3496415,9.133402108,25.10753929,0,33.72748889,29.59565327,19.57629333,18.36141443,27.07259163,21.35533476,14.95670478,22.2274164,21.11047678,20.52573042,18.00007135,22.62437511,10.8083481,11.52934566,19.21784573,18.53667208,19.79988265,28.51023781,16.37010922,17.45223261,0,12.38292753,23.20162278,28.73407956,2.443228936,0,10.18384354,17.41990732,19.95591316,9.297263037,21.45332692,0,9.441914172,12.21262347,22.92474812,6.428784132,12.25070084,40.33439113,9.380192263,13.07461321,22.33244504,2.694254891,0,57.19935179,0,9.592921924,15.60598681,7.434498644,0,9.095822161,9.39581346,16.12264456,37.14051459,0,8.736284086,5.719019288,8.067478605,0,5.237878957,10.61938248,0,6.096485101,9.916023991,20.90705639,0,9.633501591,0.455586177,0.933307409,8.162816556,11.15899546,1.278495145,8.41006105,6.639089318,0.400527799,1.331786918,0,8.211752283,4.254162016,0,1.969752518,0,5.249927761,9.512233395,8.793353334,0,0.119490478,0,0,0,19.0998317,0,7.08170754,4.764416601,1.317074696,0,0,0,5.702731037,0,4.672229585,1.598017547,1.190696709,1.668885689,7.206414992,0,8.976754751,15.53602086,0,15.0064895,8.49798548,0,23.54219536,3.148412794,1.667211873,7.32283904,2.251177066,0.836394277,7.033759503,0,7.155306903,3.305656418,8.086842996,16.78346491,11.67653968,6.000965442,7.155414903,18.14711273,23.02144411,13.82193504,8.228766599,8.008819378,11.99943912,14.98916318,13.59698884,17.60171928,14.60466639,1.969807887,6.414783814,10.846163,0.904474228,13.30015406,2.114788523,3.160603931,10.5661007,34.50112057,15.16365557,8.290845969,3.788939333,13.64386871,8.641218124,7.754273186,17.64120778,0.880574187,12.06865835,18.26219993,29.2347804,0,18.58708849,19.61447095,13.18676259,18.72104509,19.29846217,7.348202322,15.75937423,10.19784177,4.252434189,32.55810485,18.3360386,2.339384262,16.29169569,10.12716688,13.41795293,11.40815606,10.70778501,18.8413838,3.476379763,19.04433609,10.29090707,18.6783245,1.386648477,24.26888277, 20.53493507380783],433.1253888
